RestaurantID,Cuisine
u0qfikB-ppp6UwoNKqxlRw,chinese
j9LAlbSiqGlvfAOt8LRRzQ,chinese
DJTvIuXvjoYsypytSD5qJw,chinese
l1nX-f46dmOEmYPoiuLSaw,chinese
vdu9-vHCpcZ4wZWzQ0xtGA,chinese
dpCSDy9uefOEcY44FHss2Q,chinese
PGeL1b4xNJggpZsHEGoxjg,chinese
teLYg2G4VnJb5GcD3u6nVg,chinese
YIwYw_A_LRwK66HBTzogYQ,chinese
41LIPwxbmqc0rCAgaGjhlQ,chinese
Qwd4Tv-CqgO2Yl9zZgkKOQ,chinese
cJgOTr_PbcGE53-n8B-g1Q,chinese
IqbHVeqgewmbeSMXBhbqSw,chinese
5dzFMuClH9CDvfaUuIKWeg,chinese
mDajKjZjRN4tVGEJFOgF9w,chinese
Vzx-7-jSEBz2g8NuGVhHvQ,chinese
gcEMZjjqy5Ucnv_5Pv-q1g,chinese
JaKLZrh1Y_2qB_0Gc3bk3A,chinese
YY-qRDgWpHM4Rf7PZ2zwmw,chinese
v2dtG37r1ThqtfEfiFsAUg,chinese
a2sxaQooPmq9r7Cc-Umunw,chinese
FvsFSGzbmV56gqtYY4ZfQQ,chinese
UK1oGbr8GU2rufpnJR4-HQ,chinese
vSkCDRWX6VvP4PJHHFgoDw,chinese
EbX_9tqAJs4gW51gZpOB7g,chinese
wurhcLKXD4YJ5XfTxpbE5Q,chinese
5W89QQZqPJazBS80anuu3Q,chinese
wjhtsakYuglCXwPaUFN4-g,chinese
nALIXRUb7yvg8ZCS68m8iw,chinese
vODvsWDPppO5-AoKpjcQ8w,chinese
J_CmfwKnzYbfRHvncl7uVA,chinese
PuE9nZ2aB5ghk2g5AoMCwQ,chinese
cOtB9fWWLrbaBebZDjJquQ,chinese
Ej-hrhc8HFWfijN4X5akOg,chinese
3TaRBdVpHFIjKOEv_65qBw,chinese
U74_3F7r3tMhd6dmTmDBxQ,chinese
x64xHVZoQj1ZOjzPqVprkw,chinese
8Gg_SoA5TA7pLNB-xuPhPw,mexican
MfbVI5reXLIIs8Cc2HwgQw,mexican
_HxxUvRp-0FMH_RoEzG1TA,mexican
TlrkRdpXjSG-4RdabVD_PQ,mexican
MhGjWgAFFyb6QMwUIkhpBQ,mexican
Ko95LRE9AAvb2Lk9Iwh2-Q,mexican
YYB2lPax5wAdeNWUcm5WAg,mexican
anBWvFPOce4nl3qLX-H6Rg,mexican
h5VLolcEpu3ZUnDdjfhjSg,mexican
pbRgb9o3hegZxWeu6wAtHw,mexican
Ck09FempamAKGSPsV_bX-A,mexican
OsnvNfvVnpjnFklon1s-vg,mexican
BqDGmbZGddrb1L4XnAcT-w,mexican
rPTtQ-FO_F9tMJDl3m50Bg,mexican
0X0cXXEyFa50ptzNpAZNyA,mexican
v8tuFxvNkKdZytWTn9BhMA,mexican
kawmpvfSzhDAy9pk8n3MxQ,mexican
iK2jJQA72XRjf4nUD3cAnA,mexican
_0WFGjXuenlBixOlbSlGeQ,mexican
JnOYZqzRBHkEB_mvMXph_g,mexican
54hPnm8Z4rJST1CZWaOznw,mexican
1yG5mI6j4TvXqmxcvZEBXQ,mexican
GVc1Eh-Welogn5qgaK-PFA,mexican
51bIytR3n9QMViYvWpl2MQ,mexican
sshS0FJ6tKkmLCcEKXyVkA,mexican
SCQvI5pAJmD-OMm37kkS6Q,mexican
v9u61QOTbs6RqZC1iEQtRQ,mexican
-kVueEw_fyO1Q2Gkmj6Few,mexican
Jd2_ZC4ugEMSY9ElivNZgg,mexican
4c4Uwb5yUqXJ-inkcDinIg,mexican
SNNDz7nTCL1lf9yEY5DaBA,mexican
YS21bp9Wp715X75r7eTzxw,mexican
q2D80--iDkSwf_OKsS-jdA,mexican
02QBPRcN0LYO3neX_oqx4Q,mexican
IUuxH8Q7ek2465F6ENe43A,mexican
uVfOB37NyYEGRs5FITM-nQ,mexican
OwpRLG5SmzMn14WDvE9trQ,mexican
xlv_CcDXH1hkG4Wq5mECkQ,mexican
yKV6FxxhtnjFq4cHICrNNA,mexican
bbb6QZReetkrrubqGWJokQ,mexican
_M5FVY4hkcuU-ASdVZPfRQ,mexican
n9NAUB6ivkk45bUz3nm2AA,mexican
Zk8UgB9MDoIHWFYgAxNlIQ,mexican
7xY3vxBy7yFF5dVAi-6hPQ,mexican
6gl5cTB4mqpIbN2pIwD6hA,mexican
AABqAsYdRI9gSyU1gStdxg,mexican
6CEVkAlYw9W_ZHOuNylr8w,mexican
z_emTJ2d3kDEe8mz3w-KNw,mexican
l-ELX4tgoaNucr33ZvdzbQ,mexican
iw5iI-jFXnDZaeiGt4Weaw,mexican
cGvQz6bv9JeRRJw7zJ1Www,american
6hw4ibsutVoMl_RK0aAJ7Q,american
xQ445GaWVN5Aa3sFX9OoIg,american
S4Euw4DYSqeU4KcteFXqHg,american
2VpurA2lb-q90nmALklNcA,american
y800EdmdRpesUgQYN4VXNw,american
_-Gb3IAx74cyka9yTOb_oA,american
WDCA17TmVOAMWgMLHc2E6Q,american
rCpO-kMHljieU0geK0RJQw,american
NT2mKx3_kxO9tpjeP2Sv6Q,american
mHBhUxHgDGjsB1LJl4qW0w,american
HrdIdeDZBTUdyEdSTPG1zg,american
rU9cKxAVU4Gd_JhAqp_bTA,american
jf3JRaxUYU93x8LFU-8gkA,american
np98mkA22LYf6kCwCL59pw,american
DodCeSN_hkXCJDoJ0uVxKg,american
1iy3W3yX6BGYF2387OPXQg,american
boRM4i0UQswxQIp6CA9y_A,american
wZkZmjZEJDraLJgAalnHvA,american
EDOUZDqwvD4UzOy0doER0g,american
vQcK7BH6maW9dAZWJOuW3Q,american
Cnqy9w1BFXZFEaChfox0ow,american
bpjDo7svAFD10eszaOPQHw,american
_hvgCRW8Vw1n3Usr9RPoUg,american
twHJyFgUSd7wzioKQjE7Jw,american
8qBy2-x0i9P7eigcwIGuQA,american
3cC6UcOj_-FMXRBYlsXFzA,american
mPOa5FLgjWrK3k6yxBGQnw,american
0BzxIsoRuFvxbMPl-iH70A,american
veku2cg2qaV-7MxwhOMBmg,american
ZD22cMZvSmfNsXS9vKizGA,american
-b3J-5K_beWyGxQ1Id7KQg,american
d7Asc4q2ImoPlA_BhfroTQ,american
q11TljTQd33XCWlVoPyRqg,american
DDb_WRz8jPPHrTt5Fiu0og,american
UJe9_p6NEl0kA6xHVo5PKw,american
dpDbAqjIVWUOb1W-XBMKJw,american
vFsjObMTImsnM_DzVo4N3g,american
Ps0cOZevNA1M9M5_z7W3oQ,american
hmdm-dO72hLsMQwQRcGEUQ,american
DIqsYe-HJS8etyDyXNovBg,american
Hvi-M6bNWhueA4GZ5PcOTQ,american
7rxg-tWPc1jK7Cikn5R86g,american
SNtbNK_YRe4mLzFkJggdlg,american
0roFOyJMaFvSD8Ceh89YRw,american
pk89jzL1RsE9U0thf_z6tw,american
pBIvJHn65iqlUh1L2tN-qg,american
0EtZ1xhnXWp4-ysNVwItYA,american
pov0n15Vf6R-tPWWLq8uUQ,american
6gDUVNZo0E9lxO2DkAhHOQ,american
IYlO-XRwjZlUl0yoKY87cA,japanese
M9ocxj9j91I1Av32UKSeYA,japanese
L949I6aMoUEpaY-dr-SJNw,japanese
TcuWyuZAORVnQBPCMNbTgw,japanese
dOxHYQmBR14Fa2C1X8oMMQ,japanese
XAEwG1bfAiWUewpzZnB2uw,japanese
m1cJLpDN4B-_0hGgPfe5OA,japanese
vLsTPg42rkgN5rUpNfg1OA,japanese
raelHbSJ_gTo701c-KyXWg,japanese
daqoTgWT411Rhl5h92BcqA,japanese
D6ZEcG1FCZ18nekMWrhgMg,japanese
3eBV6HwWcdHzJW3sUH-2hw,japanese
8iSU_z2JkjjUEjm-Ur470w,japanese
3csCSCHoQACwCp4e4E4phw,japanese
vAxm4dekBCfaRNoBYbx6OQ,japanese
nk7kDC7qCek27J-iR6Zx4A,japanese
3gqKLANaXNsHZnPDjKrcTg,japanese
9MIoDxACK6oSLwz4BVK0IQ,japanese
a8Lj13uc3Hhyjm0eYL90sw,japanese
8tcFpd0dcmfzbLgbTO4tdw,japanese
hUf1EpnxbxFU4gf2nL7H-Q,japanese
SxKvgnkMMZdhBJcxxKQnww,japanese
zaYK-LuVRUoUVt6EV-xmPg,japanese
MWx4HB9p7pCzse9CInLuDw,japanese
wUKR0A14ZwXfHDLjtiaT_g,japanese
uVHa8BktK6jjYTaSxra-sg,japanese
MmXZLVwWcYugi_TXSHmjeQ,japanese
F5T07Hblb4Kzxz0CVbnydw,japanese
EBIjeMlkgU12CyCcUDj-kg,japanese
FCoRGys6wgE7fSQ_YAUBeg,japanese
8nmMip_O4vcPDcujTEa_TA,japanese
dtk1Cstz5MHr-B1AOM_nXA,japanese
qVlDLz8Ri-ThAFJgYHuQ9A,japanese
ZHPp0z9Tr6qfjj2wCleLWw,japanese
orYWYTk6kNK1YODsADk_tg,japanese
n1xpGOPa7XRq4or7QLjzHw,japanese
wcnfhQ7Q_us38Q1uEARagw,japanese
5mhg1c3GdDtOPLDkWaSD4w,japanese
pqqhHTz_ZpApsaWGa_zMTA,japanese
P8YbK6_2TnXHojrs0ycisg,japanese
VbFYau70iG_s6UNFwYtGVQ,japanese
jqX3ridrlKAD6zwI_ndI_A,japanese
ruBUmEgfRVu7M6i64XMQ9Q,japanese
PpRcR8PPK3bdLCzAevOosw,japanese
sHVnV3l2_mQefULh0mvwUA,japanese
l5ljyjseOlWnvIVEXx0LxA,japanese
i9W3EVA6FjB6lWWSEmhndA,japanese
7EaiwMVaNdQibSs0yYkE5Q,japanese
Fv6ueSQwc_ITpXEhybHvtA,japanese
fnj0NiZpdmtUl7PzITgv3A,japanese
51xuge-nOovXRTU_o0G0gA,pizza
49TSSzBpYcRTfyhbVDZHig,pizza
sY5j4zQuWRGxHG6T7EunrQ,pizza
0xS2Jj-RZuFQKgxEWuVxzA,pizza
ZQJar03Q1n0oWgGA3ip3nw,pizza
KceGTE_QIDXMKoHRFzXGUQ,pizza
FpgzHQMSNTTjagrKXxOw5A,pizza
Iu_qEaCMhxwkTJif9iCmVw,pizza
V7z1ZkTOtV-dNOKhZsAlMw,pizza
SIPh6dDwufZmhcy3nw2Y-A,pizza
EPc0k8-R7mKhpDCJ3H7arg,pizza
JOvcJqD5eCFrGjFa6k7vpQ,pizza
gyWc5qJRvu26LVQIShdR4Q,pizza
nZGiOFW0NcACm7ylZlcxAw,pizza
15k7iqFbhf4h8L01yggLqg,pizza
dL_kiFyyFM-3_JYRoEzchA,pizza
I5H7WUp-0NCPr3iwszpTGQ,pizza
2FgUndzCT_jJATbmrBDVBg,pizza
F6ReGpF94EKWzh6dSRVIrQ,pizza
BPtbFrgWhGIMe0tb9w8eEQ,pizza
4h4Tuuc56YPO6lWfZ1bdSQ,pizza
7_hGsGEkHrjgAiYVjrCFnw,pizza
f5VGuw9Fzb6P6E7oqSvjPw,pizza
Ms1Krac94wnfHWt3NMsoNg,pizza
MdFV5IBcX-Ni6I4Zy1EqIw,pizza
iM_iGK22awAUWveNbX9j9w,pizza
v1DHGRNCH9247WLYoaoA9A,pizza
pFPiqFLeL-peQdVSfPj_lg,pizza
-GxFTFL2TPhXT2-wJzGsMg,pizza
lxPVSGnZ7YTiO5OGrqBS8Q,pizza
V-FCEicobl5Su-R7EVJQNA,pizza
X8Hl9OezX-Yr9Jir3fsF7g,pizza
orvnuNWLuoE3-iEx4Aj8eA,pizza
psgUOYnxsQgC9JKRZcOCxg,pizza
MqIqbChfKQa7v3AfvjeRlQ,pizza
FnHSI6kppOOfoNfEDvFA8g,pizza
sI93GGlLKNlBiVdbe5T-rw,pizza
mqccXvBQsRFgB3YsgIWl5A,pizza
wl-JLlhWJnYF2cfSevvsgA,pizza
mS9FXq6HvnWDVbwsp7ooSg,pizza
vVVmHacu2YAxKfpIjhfd1g,pizza
VZp3EjUNoRtxYfXbJQKH-w,pizza
q0HBfS9eJ9AeuaWQ3Ronqw,pizza
kVVjtVwlKwxKp4E345sdIw,pizza
v0e_lNPRcM-c2YuFCEdVdw,pizza
Lu12ks-BgqfGY75Sb1004A,pizza
FfRaW3Vc6dNBV_Tl4X69yw,pizza
qAGqfKduzNz76nQXSplbfQ,pizza
VFZkY8NclCrnZfmDnoNaCw,pizza
Ajvcvk6tvlKbRF8Zkf0M5Q,pizza
3jlFf1aOHBxk_XwQmxhXOg,healthy
nju5sfcuSGZvPqX2byAX3w,healthy
ZzEkQtY5YVCmqMtg8pkCLw,healthy
Bo40JZWcbtzBQooibgiumA,healthy
cmjWMGlhzQ7d2k5USpMXAw,healthy
iJci5KN7H39D3JXHiNBDKw,healthy
ces2MaPyKrWt6c0MpIv8sQ,healthy
7vqKC--s8iJ37QGitNhkeQ,healthy
7ft-V9E0vfkBhlpPeTm4nQ,healthy
RD_CkP9ukgTIWMH6dVJGaA,healthy
Hgc27X2PX2jZQMcVtbJ9vQ,healthy
x3NeZ4xToUxVKDoZ32D5tg,healthy
zUv1BNm_a9-3DkxrCG3tng,healthy
UXPZk1P695Hv8ml2QWMV7w,healthy
BgOtbs4T6HJjsbbe3kOurQ,healthy
o__rNMK8xCSPKPVe6yIlxQ,healthy
7JOAQKfpCdS8iE4krJwVyQ,healthy
wzAMmlC32y2YMEu0u0bnsQ,healthy
wXiIxbnFRaFBS9RI4wJrdw,healthy
6NcU2JAznLr9dDHp6GgQyw,healthy
2QZ56tWJ941o8J7v-p3ZHg,healthy
CcncHLot-nt8qECbw3SNsg,healthy
xhWqjDuoORYBVgZVc4uK3g,healthy
7APhg4LTR-YfPEa1OevG5Q,healthy
KJfLUZq4RWVU9fjqa67hFw,healthy
9wrSQVOzd-Jxa9wPltjVCw,healthy
iE6kR5wsCbldJHKZ5kGLcw,healthy
9E5i1t-X9DbCnVQrczkkTA,healthy
gBUOqdYkx_0d1oPmwLeyoA,healthy
pSAAr8srYYt4SUQP4r0Bhw,healthy
L-0kBMMibv1iZbbz-uPv3g,healthy
5oa4qurDaS9YACRZeTNywQ,healthy
tGdK1WqkHN_cZFgdih474A,healthy
uVHa8BktK6jjYTaSxra-sg,healthy
uPsweEd9oA0cyKki7u2VqA,healthy
QpH6TCCJy8tdAoMq30LXbA,healthy
7jbInJHwOm4W_kesEe19mA,healthy
pFUV3Wc-c-U3yuJBjCkcvQ,healthy
jCRblp7F5IbUSySK_Y7Qiw,healthy
WojnO4OcLHo8EBIRgJrGsQ,healthy
x23wkP6aPgnSuhZmlZ58FA,healthy
0bDtHB75wr16A_8zUm_2ng,healthy
MAjRj2AUmOLw4GSFN2H_2w,healthy
dIipa0PYSjJmKm6OIcqr5Q,healthy
opA6T-cCCdBmixRs_3Q3Lw,healthy
xectaar8iep1eujr_5Il7g,healthy
1Pe-aEK41SM3vfyenyktaA,healthy
_Oo-avvM4zdLFDqwrLsrIw,healthy
Gx_Rj2VsrTYm27DjoMBkCA,healthy
9aysIOu2zqCF71qw8LP0nA,healthy
s3jou_L_LVYGkNHiuhjlew,brunch
hRZyaQ80R9s9ztEBDJqiuw,brunch
jnHbdsqlTKlPcmJ8BCP9-g,brunch
FvXuQowHsViFdkpF5M6Xvw,brunch
ej_pg-wc-ZtexQKPPiQ_5w,brunch
OqNmzS2N2I750zYgUC6IgA,brunch
6osYYrn77CbYPUrSnJOTBQ,brunch
DodCeSN_hkXCJDoJ0uVxKg,brunch
uTS2GevPXqsFKMgdpp5Txw,brunch
O_mkI6--eDcCYNI7HEAlWw,brunch
4LoroCI3VtQ17dyQa75-Rg,brunch
q0OO1JVSao8MV0RzGW5Ikw,brunch
CVxz9B5ncpMwVK1bk_c1YA,brunch
QsIAkIjzoAOtfgrABBe2ow,brunch
BSv3awhABROYjjwlQaQ-Qw,brunch
DgTRdDTdgUMyuCEU0BFiqg,brunch
hmdm-dO72hLsMQwQRcGEUQ,brunch
EX_kzzv2RNC_WwxaJ0ll9g,brunch
eg7ppmQWAjiQc1qZgRApfA,brunch
z5hRX3iJ5Ty_S38iG_WY3Q,brunch
boRM4i0UQswxQIp6CA9y_A,brunch
dtdpRtwlBHVzpwpROZv_rw,brunch
1nQZbtmjODUgPm-QQdKrhA,brunch
zX8IF7oCbw1HrNaPmOBy-g,brunch
clOFor0bFSjse7EUfdRacg,brunch
4KHjnRNvrkKHchEznhlnSA,brunch
xrKa2SpgWzPEEbji3Iw2DQ,brunch
w4KiGCO-_qhlgW-bCaD4vg,brunch
L7_MTRZyYp_i-cnH2CU4zQ,brunch
Knbn0h4MA1KX5Fv3eZfK4w,brunch
zUv1BNm_a9-3DkxrCG3tng,brunch
xMUZfoyzyJoTfZxrEZus4Q,brunch
JlxQM-azQzUECbwqDv3iTg,brunch
sqbSuwMNFg76ys2yNpbgVg,brunch
WqmqQ8c9NivfIRn3sO2KiA,brunch
RfxOtJ4SQmEeVX_XjFLWUQ,brunch
XipQLDbyTl5tsLlyzAWzug,brunch
Swjm9no7DRqhThLlf0EHng,brunch
np7wKWwTAhetwpXqsWpFkQ,brunch
xTWpl9DgIkkr5B8h8_xUpA,brunch
DOa_Hm5HHT99GOvlhbydaQ,brunch
kmcgUxWhwlbmC-FAMTEF2g,brunch
6hKJePanmG9AxK4dfwgyyg,brunch
emTmnLlesIwxRofQ34ntdA,brunch
Xd_l7jtUAZZAAvK8-mI2Jw,brunch
_EBQhV-UQ7NoV66uXYH0dw,brunch
H9GD7km7riFooM0FkdwOPg,brunch
Hvi-M6bNWhueA4GZ5PcOTQ,brunch
Ms3CAGddVbgetiQrpzqxPQ,brunch
K_0tNvQd7gyabfJrodf-tw,brunch
uaXRYxaT5NaQ9XQUr5srKw,korean
Ntm_eH5TtVsofqL6BA7f9w,korean
DvcbwHj_DK2eQlI6pVXu9g,korean
gO5H3t30me0zl5BbToC3fw,korean
zcWxZaC7pnIVe2ON4uUEDw,korean
wcwftlB-61XG4ymGTR61aw,korean
YvL7_ZXp-VAhrOCy1mb-cQ,korean
64V4Rk4Zs8iHa39pbEA6aw,korean
47r2XzhXKcbPIb785mvK3g,korean
_NCh8Gxnrp33NOaDRCxRbQ,korean
g-Fe-czz3PrpZkb0U88R2w,korean
jbrcOx02hLsl0uKpgVtaVg,korean
e_hmhxJbpSPAGEfim86PVQ,korean
_2V0as8DZDwVxAi3ZJ0JkA,korean
yQs_tXFWxaC6TKTK1O0CZA,korean
H5jHfG4ZkNPaG6vojmAXww,korean
lY_gb_hNbit6GHBiOn3VeQ,korean
Zjj9gxL2VJg2drQZ_CouZQ,korean
5AD9nY8UrYlCVMb3Y6KeWg,korean
0zcgBHXbaJn0ZxgpcTJ1aQ,korean
oH0vbJFtK7RM-f5JCXDXyA,korean
hhlgJMDn7xkhgiWD4P1pEA,korean
LHcpOjPtc8QQCrFiRFjWyA,korean
FAALx4s7PBtCZWKFqRNPNQ,korean
MetkzGgQ0ZbO_qmvSMzOdA,korean
iWiRGDphwDrXAQyEJL5KVA,korean
gbjRqXgG_YJChMrDITWhPA,korean
FJ9TKLHeDoLXkk1uOwTMwg,korean
M9ocxj9j91I1Av32UKSeYA,korean
nZdo3ihbeX0l9eLBFS-nWg,korean
P0OilvtjGnUQgf7hFzEgcg,korean
J94ABP6EutD7jE3KSLM36w,korean
NfadEbrrs12TAxLVkCXgRQ,korean
_VWpp7qBwJTAEwc4U2QX8Q,korean
jqX3ridrlKAD6zwI_ndI_A,korean
QSWH-i8I4Rp1mWvXRIaFqQ,korean
L7_siqDfU4-ZA17YtA-SBg,korean
SDsNa637zBH5KsUtfrRkqg,korean
DjESoX8pr203rbvJru4VCQ,korean
WqLIjGVGynMS-vHRVDYjIg,korean
UOYlGfGJgKvzvj16zrVuig,korean
nUR-TyCT8GbDwK3TzzZ1HQ,korean
BIjqonwpbOqn-YRxFqcNPg,korean
PyEDxwzV_r8sYT71jVw9vA,korean
d_sZea-w-yu3QJ4l6esrrg,korean
FlZ1zdVEKWv7dwqm8Uw8-w,korean
Rwtv0CMqLOmpw0iWzTOF2A,korean
VNfodDUNKTJgD1jQJMDc8A,korean
kNOr6_g6QfBHdhf89j3g5w,korean
6-0Et7i2R2nKTpPpevYo1Q,korean
rL2wuxtLAQWPDZ0IbOHjxA,thai
DguAGioaK6ZIAt_6kk93tA,thai
R7EGjHWw0tNheY6-ahH8fQ,thai
coQAQmIKG9dBPA6-RHqJag,thai
T8WfkzuVi96qCpj1tWjlxw,thai
5ZjNZd3Yg0jOkJ9WRx1r6g,thai
IdHZfmpp8MmQ4_KZL2qXbg,thai
kXuubLd6s3GidpqU3psPdw,thai
4qNjla0etKdN6WCTphBVug,thai
MxMWPaC30sRkPKit_Omz2A,thai
oNN202L_XcNM-tuDHlgkfg,thai
xSrEOf3Ht7eK5sUpReAGkQ,thai
QNLLWD_wbj8qt7MAsPxxLQ,thai
p2sAfaFyfFj9nYPyqcmQdw,thai
YIgBb6jb_KV0-nbYZ1oPig,thai
1ubEg-rrSE8IWXl6lJzIGw,thai
IYwz7ck1OZCoZqW0F31pLg,thai
IGjdEM0s4WfOYrMSzO6q9Q,thai
pqkmU5TtRAss1n0v9nJ2SA,thai
7Qvh0oFRsoqrO9qNlcMKXQ,thai
3Rah-cvFk79duFQ83voQ5A,thai
CaizM2WaGPX5eRLDOJaqIw,thai
utg1E8cea7vY5VuDyoOthA,thai
EAkIy8TKrW4yPPDCZyP-Cw,thai
bF38ob3wxacTztdQLRS-Sg,thai
kxv4jD_qXRPVrV0oPR7isQ,thai
nI1UYDCYUTt23TpGxqnLKg,thai
vm4fi1M_fxqIdIkHAgtBaQ,thai
MdDj13LgIs0WdbIdiyqB7Q,thai
xFp3xSQ43J-i7nmJfNBsZA,thai
oe8GEFE4QLFAKt87y7zcgA,thai
sCbkm45j6pKBpq8gxd12LA,thai
r2JVKalbucGf2nryywuL2w,thai
fBQvUemE3OVI1NAZt5KDFA,thai
CFIOL_GmkAuJyz3fKc7WYg,thai
eQKYZWnBjPUjINAnFmrmbA,thai
0mgZtqEd71MVPjGkQj8sow,thai
cWodGgBljJUVp9QQiPt3yQ,thai
xt8AcJzq61ksZbMJ1o--7Q,thai
kA_Cw1YEGskuPuRYzLmgdQ,thai
3KlWyCJ2BikxwcEb0-O4Ww,thai
TUoya6mwmxr0Zpr8oZSXlg,thai
_du3ilTsbLqBmEY-ZyfqxA,thai
ipxeCjihDqXTMkuPe-CQ4A,thai
OrhRTDA0dj81XVhOibXsUQ,thai
e1jwvzY8hU642HSBZZATcw,thai
sljnE3uoRUmM7aW5f1I3Ug,thai
n61FbfvTddHBXF5WKWjF4g,thai
nZI6Ny1MIwjgSJGU_UYKYg,thai
RmQOUUkwHDhuuh9Y6XzLsQ,thai
yCJHIM-PWl54K53ACOpoNg,vietnamese
1YGpTYD8xIuUpK_beMhzSw,vietnamese
a-Bq_yXFVk2PptoWpmry3w,vietnamese
kNOr6_g6QfBHdhf89j3g5w,vietnamese
6tASYtO9zOrXr8-LPnAToQ,vietnamese
-T_5QJwgPMxfXTeOmpImsA,vietnamese
kO9i3CgTgKys8WDlCOUyGQ,vietnamese
x64xHVZoQj1ZOjzPqVprkw,vietnamese
rKeLuHDI3PQZsPSVCEMHtw,vietnamese
7DnZWIn1Dcsvq-_pIXXFZQ,vietnamese
ZnJZ8F17rLIZ3JbJQ2admw,vietnamese
ZcsnsOliO2KIH29RazZoIw,vietnamese
V8irEvNRykpaDfRcn8j04Q,vietnamese
1Ed-tb_0dBGrXfsYyehmvg,vietnamese
7ORTTDLqRMGSXXnsamQ0Bw,vietnamese
wUKR0A14ZwXfHDLjtiaT_g,vietnamese
itH4GH2Mw2D5n5kkQAtMog,vietnamese
IGjdEM0s4WfOYrMSzO6q9Q,vietnamese
zb78ua-FlfFRj8v082giBw,vietnamese
i8ejDDR4COtukAAA1Ls5fw,vietnamese
rCtsqHtOAOjZ7EUQDFRSbA,vietnamese
QMjwVS8CAJ72T5PLiSx3GA,vietnamese
bvuPipiMPe5FURKZh06Zxg,vietnamese
z1OgXX3L9Ipl2mu-Hf4ADw,vietnamese
qd9_gxrmskbOT6OLN9sShA,vietnamese
BtVnZmPY51ZWGY63-mzJ7A,vietnamese
xEDD2ScBU3jHhWxlMC7dkQ,vietnamese
X8ZS-dgiMIJvhwf9SaDnjw,vietnamese
rhWaFGReGsmyWAojvGWQlQ,vietnamese
lGLeaVcg7U4tOfJFhVqGng,vietnamese
iSjPBJRiWqrgxW7ZM3CGig,vietnamese
3ik-lT8Pu7PAc_04af1J0w,vietnamese
IoPJ1I0eQn6wnrFAoqFXOw,vietnamese
dEp2ubj8SRGD32N3yw2h_A,vietnamese
7YxyC11C6gTKGg2qoiF4XQ,vietnamese
SyvC0s3y0ZrtnLbwnvw7tw,vietnamese
tsHdT1GDibhYYA0JA7Z9tg,vietnamese
mmO9muETmuX4Noyitqw8xQ,vietnamese
Hmp0s3u_s-aj-7sWe0YkJA,vietnamese
HGJU4aVI5uXxSWLVqp9LgA,vietnamese
u4nEt-zMNnDNoZib_XuSlw,vietnamese
6wJOojpF2c4lLeBNbTBB0A,vietnamese
xt8AcJzq61ksZbMJ1o--7Q,vietnamese
a_gZcWqimP6iTMM49MeYAQ,vietnamese
Lbs8QBRN1U7IYBo5Mcv-RQ,vietnamese
IzCbVels5WGv2Jc3mAYVbw,vietnamese
YIYetgfNE34G8JhQu98XQw,vietnamese
_usWsAYSKKV2q8xw-3ajrA,vietnamese
oWBDdSamOzxMJzsD_-seXg,vietnamese
dH54zMwDvIc0pBauEBNsXQ,vietnamese
Z2qZSs6oVJQFSc44tytAHg,indian
rp_TaJRjaNmOCb8vJ2S_sw,indian
Na55QhymZh3cje8Ac2vCvg,indian
J0vr8Jpe9t7UgoybpbgkFQ,indian
TlKUPuAnVptyR2x1JHSqfA,indian
iGIr7N3UlcidQ0FlPBSK4A,indian
ItocvsIyniVxMARBkHZaoA,indian
RXGa5YeRxilvUQFmbFPopQ,indian
6lHhC-WND3Vs2DhTnDtgjQ,indian
bB74yGzEa3N3k4YYU2rcXQ,indian
e0HGXP2YlFtpgF6hy9dVdA,indian
aLnt6DwRxlSm8xD9nuEEmA,indian
hKKDfUPcDX_c-RCWBMOr1w,indian
dGE1Imqoz1vdHa2cjfvO1w,indian
1gK-0_lGqjxbwiHWcXXdzg,indian
HY7Hx-z5lq1vAacDwYBfoA,indian
NztBFASX-zzg0tROoLiKOg,indian
KhzQ-9jzOLOtrKXSxoC-uw,indian
FhXBKrLHyK7np4d0_f1s-w,indian
4SK9aWKC-Qwk-cqS2dWbfw,indian
LWghzX6Vsw1ytEFP6lA8oA,indian
nqGp208f_wdqoLfNQgn_Ig,indian
5iKAeJ8RVrNGRUNy-355jQ,indian
kNzjRlXzL5XJInDqNwfMgA,indian
SB4t6vWpxlVQAfCQ3oC1BQ,indian
nBoOm-TAhRvbcDkHfKOwGg,indian
U3hvDT5CtQrnpg2zhJg3mQ,indian
GaxVczLK1qUuJHOP9VcFsQ,indian
IbrIwIZ8f3IU5bQUZrfOYg,indian
IDEq8v88W58i2QZuNFjl-w,indian
DodCeSN_hkXCJDoJ0uVxKg,indian
jb-Fe1cC3ZARF9xyFvJQYQ,indian
CN-ZjeSCht_lOcEsuVSfgA,indian
ciIoPi0WqaNyB6xkwRKxzA,indian
HGNqWrRYJNyhJSS8yia8HQ,indian
KJNXC2NtxRPeu_nkk1PC4A,indian
bykNX7DuZc6hxjD07qtnow,indian
KtYEMI-_zy5hoZTBd3i3Tw,indian
Xzc4Ex6Vx4T-RBc3N9fW5g,indian
_PAMFizVae51vlVYHy3dxQ,indian
iU0McmYWdsnD-NKRUZXhQQ,indian
1HCAu_tB8mzZ0qCFltGfew,indian
fmH4YbvpYdcpaaYOL1g7wg,indian
1ckkPS7KtGSu_xXXWKcbvQ,indian
YDtIHtfvWd4W36wq6UAjoA,indian
4KLrdzN3S9Z30I91MfYT9w,indian
